template_id,display_name,category,category_mask,category_depth,sellable_status,baseline_price,max_buy_price,liquidity_tier,enabled,source,confidence,notes
ContractScavengers1HoltzmanAmplifier,Holtzman Amplifier,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractScorpionDeliveryReport,Delivery Report,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractSeronVarlinDamasteelSword,Ceremonial Damasteel Sword,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; unique_schematic=yes
ContractSeronVarlinFenringChallenge,Seron's Challenge,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractSeronVarlinGinazWrit,ContractSeronVarlinGinazWrit,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractSeronVarlinSwordHilt,Seron's Sword Hilt,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractSeronVarlinTleilaxuEyes,Tleilaxu Eyes,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractSlavers1DeserterArmors,Bundle of Deserter Clothes,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractSlavers2FakedEvidence,Suspicious Message,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractSpiceResidueSample,Spice Residue Sample,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractYatesCarryallContract,Business Contract,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractZaynDeWitteDeserterBloodSample,Deserter Tissue Sample,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractZaynDeWitteDeserterMinimicFilm,Zayn's Minimic Film,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractZaynDeWitteGangMinimicFilm,Mobula Gang's Minimic Film,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractZaynDeWitteTleilaxuDatapad,Tleilaxu Datapad,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
CopperBar,Copper Ingot,resources/refined,16908288,2,known,20,16,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Corpse,Corpse,resources/raw,16842752,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Crysknife,Unfixed Crysknife,weapons/melee,67174400,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Crysknife_CR,Crysknife,weapons/melee,67174400,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Crysknife_Story_Zantara,Zantara's Crysknife,weapons/melee,67174400,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AccessCard_Vehicle_Atre,Vehicle Keycode: Atreides,unknown,0,0,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AccessCard_Vehicle_Hark,Vehicle Keycode: Harkonnen,unknown,0,0,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AdvFabricationSet_Patent,Advanced Fabrication Patent,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AdvFurnitureSet_Patent,Advanced Furniture Patent,building/patents,134348800,2,known,3000,2400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AdvLightingSet_Patent,Advanced Lighting Patent,building/patents,134348800,2,known,3000,2400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AdvStructureSet_Patent,Advanced Structure Patent,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AmmoPack_Dart_Heavy,Ammo Pack: Heavy Darts,weapons/ranged,67239936,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AmmoPack_Dart_Light,Ammo Pack: Light Darts,weapons/ranged,67239936,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AmmoPack_Napalm,Ammo Pack: Incendiary Gel,weapons/ranged,67239936,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AntiRadiationPill_Schematic,Iodine Pill Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_ArmorPack_Heavy_T5_RedScorpion,Red Scorpion Armor Set,unknown,0,0,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_ArmorPack_Med_T1_Atre,Armor Kit: Medium (Atreides),unknown,0,0,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_ArmorPack_Med_T1_Hark,Armor Kit: Medium (Harkonnen),unknown,0,0,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_ArmorPack_Stillsuit_T1_Nati,Armor Kit: Stillsuit (Arrakis),armor/stillsuit,84017152,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_ArmorPack_Stillsuit_T5_MaasKharet,Maas Kharet Stillsuit Set,armor/stillsuit,84017152,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AssaultRifleBlueprint,Karpov 38 Battle Rifle Schematic,weapons/ranged,67239936,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AtreArmorHeavyGlovesSchematic,Atreides Heavy Gloves Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AtreArmorHeavyHeadSchematic,Atreides Heavy Helmet Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AtreArmorHeavyLBootsSchematic,Atreides Heavy Boots Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AtreArmorHeavyLegsSchematic,Atreides Heavy Pants Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AtreArmorHeavyTorsoSchematic,Atreides Heavy Chestpiece Schematic,schematics/armor,117571584,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AtreidesFurniture_Patent,Atreides Furniture Patent,building/patents,134348800,2,known,5000,4000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AtreidesLSVBlueprint,Atreides LSV,unknown,0,0,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AtreidesScanner_Schematic,Atreides Hand Scanner Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_AtreidesShortsword,Atreides Shortsword,weapons/melee,67174400,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_Atreides_Movie_Patent,D_Atreides_Movie_Patent,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BannerSet_Patent,Decorative Banner Patent,building/patents,134348800,2,known,3000,2400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BasicDmrHitscan1,Basic Rifle Hitscan,weapons/ranged,67239936,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BasicDmrProjectile1,Basic Rifle Projectile,weapons/ranged,67239936,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BasicFuel_v2_Schematic,Fuel Mk2 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BasicFurniture_Patent,Basic Furniture Patent,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BloodSack_Schematic,Small Blood Sack Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyBoost_7,Buggy Booster Mk7,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyBoost_8,Buggy Booster Mk8,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyBoost_9,Buggy Booster Mk9,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyChassis_7,Buggy Chassis Mk7,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyChassis_8,Buggy Chassis Mk8,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyChassis_9,Buggy Chassis Mk9,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyChoamShield,Buggy Shield,vehicles/parts,100859904,2,known,37000,29600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyEngine_7,Buggy Engine Mk7,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyEngine_8,Buggy Engine Mk8,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyEngine_9,Buggy Engine Mk9,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyGenerator_7,Buggy PSU Mk7,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyGenerator_8,Buggy PSU Mk8,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyGenerator_9,Buggy PSU Mk9,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyHullBackExtra_7,Buggy Utility Rear Mk7,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyHullBackExtra_8,Buggy Utility Rear Mk8,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
D_BuggyHullBackExtra_9,Buggy Utility Rear Mk9,vehicles/parts,100859904,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
