template_id,display_name,category,category_mask,category_depth,sellable_status,baseline_price,max_buy_price,price_floor,price_ceiling,liquidity_tier,enabled,source,confidence,notes
Combat_Neut_SmugglerDeserterUnique02_Gloves,Mendia's Gauntlets,armor/combat,83951616,2,validated,5825,4660,5825,5825,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique02_Gloves_Schematic,Mendia's Gauntlets Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Neut_SmugglerDeserterUnique02_Helmet,Mendia's Wrap,armor/combat,83951616,2,validated,7850,6280,7850,7850,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique02_Helmet_Schematic,Mendia's Wrap Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Neut_SmugglerDeserterUnique02_Top,Mendia's Jacket,armor/combat,83951616,2,validated,10250,8200,10250,10250,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique02_Top_Schematic,Mendia's Jacket Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Neut_SmugglerDeserterUnique03_Boots,Inkvine Boots,armor/combat,83951616,2,validated,11800,9440,11800,11800,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique03_Boots_Schematic,Inkvine Boots Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Neut_SmugglerDeserterUnique03_Bottom,Inkvine Pants,armor/combat,83951616,2,validated,16100,12880,16100,16100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique03_Bottom_Schematic,Inkvine Pants Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Neut_SmugglerDeserterUnique03_Gloves,Inkvine Gauntlets,armor/combat,83951616,2,validated,9525,7620,9525,9525,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique03_Gloves_Schematic,Inkvine Gauntlets Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Neut_SmugglerDeserterUnique03_Helmet,Inkvine Mask,armor/combat,83951616,2,validated,13950,11160,13950,13950,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique03_Helmet_Schematic,Inkvine Mask Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Neut_SmugglerDeserterUnique03_Top,Inkvine Jacket,armor/combat,83951616,2,validated,18225,14580,18225,18225,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique03_Top_Schematic,Inkvine Jacket Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Neut_SmugglerDeserterUnique04_Boots,Quirth's Boots,armor/combat,83951616,2,validated,56800,45440,56800,56800,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique04_Boots_Schematic,Quirth's Boots Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Neut_SmugglerDeserterUnique04_Bottom,Quirth's Pants,armor/combat,83951616,2,validated,70750,56600,70750,70750,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique04_Bottom_Schematic,Quirth's Pants Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Neut_SmugglerDeserterUnique04_Gloves,Quirth's Gauntlets,armor/combat,83951616,2,validated,39725,31780,39725,39725,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique04_Gloves_Schematic,Quirth's Gauntlets Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Neut_SmugglerDeserterUnique04_Helmet,Quirth's Helmet,armor/combat,83951616,2,validated,64150,51320,64150,64150,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique04_Helmet_Schematic,Quirth's Helmet Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Neut_SmugglerDeserterUnique04_Top,Quirth's Jacket,armor/combat,83951616,2,validated,78075,62460,78075,78075,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique04_Top_Schematic,Quirth's Jacket Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Neut_SmugglerDeserterUnique05_Boots,Chosen Boots,armor/combat,83951616,2,validated,141150,112920,141150,141150,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique05_Boots_Schematic,Chosen Boots Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Neut_SmugglerDeserterUnique05_Bottom,Chosen Pants,armor/combat,83951616,2,validated,194300,155440,194300,194300,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique05_Bottom_Schematic,Chosen Pants Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Neut_SmugglerDeserterUnique05_Gloves,Chosen Gauntlets,armor/combat,83951616,2,validated,108025,86420,108025,108025,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique05_Gloves_Schematic,Chosen Gauntlets Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Neut_SmugglerDeserterUnique05_Helmet,Chosen Helmet,armor/combat,83951616,2,validated,162775,130220,162775,162775,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique05_Helmet_Schematic,Chosen Helmet Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Neut_SmugglerDeserterUnique05_Top,Chosen Chestplate,armor/combat,83951616,2,validated,215900,172720,215900,215900,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique05_Top_Schematic,Chosen Chestplate Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Neut_SmugglerDeserterUnique06_Boots,Pincushion Boots,armor/combat,83951616,2,validated,192100,153680,192100,192100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique06_Boots_Schematic,Combat_Neut_SmugglerDeserterUnique06_Boots_Schematic,schematics/armor,117571584,2,validated,2200,1760,2200,2200,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
Combat_Neut_SmugglerDeserterUnique06_Bottom,Pincushion Pants,armor/combat,83951616,2,validated,267125,213700,267125,267125,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique06_Bottom_Schematic,Combat_Neut_SmugglerDeserterUnique06_Bottom_Schematic,schematics/armor,117571584,2,validated,2200,1760,2200,2200,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
Combat_Neut_SmugglerDeserterUnique06_Gloves,Pincushion Gauntlets,armor/combat,83951616,2,validated,153525,122820,153525,153525,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique06_Gloves_Schematic,Pincushion Gauntlets Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Combat_Neut_SmugglerDeserterUnique06_Helmet,Pincushion Helmet,armor/combat,83951616,2,validated,228725,182980,228725,228725,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique06_Helmet_Schematic,Combat_Neut_SmugglerDeserterUnique06_Helmet_Schematic,schematics/armor,117571584,2,validated,2200,1760,2200,2200,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
Combat_Neut_SmugglerDeserterUnique06_Top,Pincushion Chestpiece,armor/combat,83951616,2,validated,303775,243020,303775,303775,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
Combat_Neut_SmugglerDeserterUnique06_Top_Schematic,Pincushion Chestpiece Schematic,schematics/armor,117571584,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
ContractAtreidesIDTag,Atreides Identification Tag,contracts,151060480,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractBG1Doc1,Lisan al-Gaib and Alam al-Mithal,contracts,151060480,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractBG1Doc2,The Mahdi's Blade,contracts,151060480,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractBG1Doc3,On Witches,contracts,151060480,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractBG2EcologicalLexicon,Ecological Lexicon of Arrakis,contracts,151060480,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractBG2FremenFamilyRecords1,Fremen Bloodline Records,contracts,151060480,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractBG2FremenFamilyRecords2,List of Naibs,contracts,151060480,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractBG2SyndicateContract,Syndicate Contract,contracts,151060480,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
ContractBlightVials,Mysterious Vials,contracts,151060480,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
